"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2016","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2016","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Index, 2015=100","Compensation per employee",":",""
"2016","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Index, 2015=100","Compensation of employees per hour worked",":",""
"2016","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Index, 2020=100","Nominal labour productivity per person","107.2",""
"2016","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Index, 2020=100","Nominal labour productivity per hour worked","111.2",""
"2016","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Index, 2015=100","Real labour productivity per person","100.6",""
"2016","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Index, 2010=100","Compensation per employee",":",""
"2016","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Index, 2010=100","Compensation of employees per hour worked",":",""
"2016","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Index, 2010=100","Nominal labour productivity per person",":",""
"2016","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2016","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Index, 2010=100","Real labour productivity per person","103.9",""
"2016","Euro area - 19 countries  (from 2015)","Euro","Compensation per employee","39,263.0",""
"2016","Euro area - 19 countries  (from 2015)","Euro","Compensation of employees per hour worked","26.4",""
"2016","Euro area - 19 countries  (from 2015)","Euro","Nominal labour productivity per person",":",""
"2016","Euro area - 19 countries  (from 2015)","Euro","Nominal labour productivity per hour worked",":",""
"2016","Euro area - 19 countries  (from 2015)","Euro","Real labour productivity per person",":",""
"2016","Euro area - 19 countries  (from 2015)","National currency","Compensation per employee","39,263.0",""
"2016","Euro area - 19 countries  (from 2015)","National currency","Compensation of employees per hour worked","26.4",""
"2016","Euro area - 19 countries  (from 2015)","National currency","Nominal labour productivity per person",":",""
"2016","Euro area - 19 countries  (from 2015)","National currency","Nominal labour productivity per hour worked",":",""
"2016","Euro area - 19 countries  (from 2015)","National currency","Real labour productivity per person",":",""
"2016","Euro area - 19 countries  (from 2015)","Purchasing power standard (PPS)","Compensation per employee","38,449.4",""
"2016","Euro area - 19 countries  (from 2015)","Purchasing power standard (PPS)","Compensation of employees per hour worked","25.8",""
"2016","Euro area - 19 countries  (from 2015)","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2016","Euro area - 19 countries  (from 2015)","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2016","Euro area - 19 countries  (from 2015)","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2016","Euro area - 19 countries  (from 2015)","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","37,365.2",""
"2016","Euro area - 19 countries  (from 2015)","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","25.1",""
"2016","Euro area - 19 countries  (from 2015)","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2016","Euro area - 19 countries  (from 2015)","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2016","Euro area - 19 countries  (from 2015)","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2016","Euro area - 19 countries  (from 2015)","Index, 2015=100","Compensation per employee",":",""
"2016","Euro area - 19 countries  (from 2015)","Index, 2015=100","Compensation of employees per hour worked",":",""
"2016","Euro area - 19 countries  (from 2015)","Index, 2020=100","Nominal labour productivity per person","107.2",""
"2016","Euro area - 19 countries  (from 2015)","Index, 2020=100","Nominal labour productivity per hour worked","111.2",""
"2016","Euro area - 19 countries  (from 2015)","Index, 2015=100","Real labour productivity per person","100.6",""
"2016","Euro area - 19 countries  (from 2015)","Index, 2010=100","Compensation per employee",":",""
"2016","Euro area - 19 countries  (from 2015)","Index, 2010=100","Compensation of employees per hour worked",":",""
"2016","Euro area - 19 countries  (from 2015)","Index, 2010=100","Nominal labour productivity per person",":",""
"2016","Euro area - 19 countries  (from 2015)","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2016","Euro area - 19 countries  (from 2015)","Index, 2010=100","Real labour productivity per person","103.9",""
"2016","Euro area - 12 countries (2001-2006)","Euro","Compensation per employee","40,267.8",""
"2016","Euro area - 12 countries (2001-2006)","Euro","Compensation of employees per hour worked","27.3",""
"2016","Euro area - 12 countries (2001-2006)","Euro","Nominal labour productivity per person",":",""
"2016","Euro area - 12 countries (2001-2006)","Euro","Nominal labour productivity per hour worked",":",""
"2016","Euro area - 12 countries (2001-2006)","Euro","Real labour productivity per person",":",""
"2016","Euro area - 12 countries (2001-2006)","National currency","Compensation per employee","40,267.8",""
"2016","Euro area - 12 countries (2001-2006)","National currency","Compensation of employees per hour worked","27.3",""
"2016","Euro area - 12 countries (2001-2006)","National currency","Nominal labour productivity per person",":",""
"2016","Euro area - 12 countries (2001-2006)","National currency","Nominal labour productivity per hour worked",":",""
"2016","Euro area - 12 countries (2001-2006)","National currency","Real labour productivity per person",":",""
"2016","Euro area - 12 countries (2001-2006)","Purchasing power standard (PPS)","Compensation per employee","39,061.5",""
"2016","Euro area - 12 countries (2001-2006)","Purchasing power standard (PPS)","Compensation of employees per hour worked","26.5",""
"2016","Euro area - 12 countries (2001-2006)","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2016","Euro area - 12 countries (2001-2006)","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2016","Euro area - 12 countries (2001-2006)","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2016","Euro area - 12 countries (2001-2006)","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","37,959.8",""
"2016","Euro area - 12 countries (2001-2006)","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","25.7",""
"2016","Euro area - 12 countries (2001-2006)","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2016","Euro area - 12 countries (2001-2006)","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2016","Euro area - 12 countries (2001-2006)","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2016","Euro area - 12 countries (2001-2006)","Index, 2015=100","Compensation per employee",":",""
"2016","Euro area - 12 countries (2001-2006)","Index, 2015=100","Compensation of employees per hour worked",":",""
"2016","Euro area - 12 countries (2001-2006)","Index, 2020=100","Nominal labour productivity per person",":",""
"2016","Euro area - 12 countries (2001-2006)","Index, 2020=100","Nominal labour productivity per hour worked",":",""
"2016","Euro area - 12 countries (2001-2006)","Index, 2015=100","Real labour productivity per person","100.6",""
"2016","Euro area - 12 countries (2001-2006)","Index, 2010=100","Compensation per employee",":",""
"2016","Euro area - 12 countries (2001-2006)","Index, 2010=100","Compensation of employees per hour worked",":",""
"2016","Euro area - 12 countries (2001-2006)","Index, 2010=100","Nominal labour productivity per person",":",""
"2016","Euro area - 12 countries (2001-2006)","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2016","Euro area - 12 countries (2001-2006)","Index, 2010=100","Real labour productivity per person","103.9",""
"2016","Belgium","Euro","Compensation per employee","54,354.5",""
"2016","Belgium","Euro","Compensation of employees per hour worked","37.9",""
"2016","Belgium","Euro","Nominal labour productivity per person",":",""
"2016","Belgium","Euro","Nominal labour productivity per hour worked",":",""
"2016","Belgium","Euro","Real labour productivity per person",":",""
"2016","Belgium","National currency","Compensation per employee","54,354.5",""
"2016","Belgium","National currency","Compensation of employees per hour worked","37.9",""
"2016","Belgium","National currency","Nominal labour productivity per person",":",""
"2016","Belgium","National currency","Nominal labour productivity per hour worked",":",""
"2016","Belgium","National currency","Real labour productivity per person",":",""
"2016","Belgium","Purchasing power standard (PPS)","Compensation per employee","49,732.4",""
"2016","Belgium","Purchasing power standard (PPS)","Compensation of employees per hour worked","34.7",""
"2016","Belgium","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2016","Belgium","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2016","Belgium","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2016","Belgium","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","48,329.3",""
"2016","Belgium","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","33.7",""
"2016","Belgium","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2016","Belgium","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2016","Belgium","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2016","Belgium","Index, 2015=100","Compensation per employee",":",""
"2016","Belgium","Index, 2015=100","Compensation of employees per hour worked",":",""
"2016","Belgium","Index, 2020=100","Nominal labour productivity per person","130.8",""
"2016","Belgium","Index, 2020=100","Nominal labour productivity per hour worked","136.2",""
"2016","Belgium","Index, 2015=100","Real labour productivity per person","100.3",""
"2016","Belgium","Index, 2010=100","Compensation per employee",":",""
"2016","Belgium","Index, 2010=100","Compensation of employees per hour worked",":",""
"2016","Belgium","Index, 2010=100","Nominal labour productivity per person",":",""
"2016","Belgium","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2016","Belgium","Index, 2010=100","Real labour productivity per person","104.1",""
"2016","Bulgaria","Euro","Compensation per employee","7,809.7","p"
"2016","Bulgaria","Euro","Compensation of employees per hour worked","4.7","p"
"2016","Bulgaria","Euro","Nominal labour productivity per person",":",""
"2016","Bulgaria","Euro","Nominal labour productivity per hour worked",":",""
"2016","Bulgaria","Euro","Real labour productivity per person",":",""
"2016","Bulgaria","National currency","Compensation per employee","15,274.3","p"
"2016","Bulgaria","National currency","Compensation of employees per hour worked","9.2","p"
"2016","Bulgaria","National currency","Nominal labour productivity per person",":",""
"2016","Bulgaria","National currency","Nominal labour productivity per hour worked",":",""
"2016","Bulgaria","National currency","Real labour productivity per person",":",""
"2016","Bulgaria","Purchasing power standard (PPS)","Compensation per employee","16,372.4","p"
"2016","Bulgaria","Purchasing power standard (PPS)","Compensation of employees per hour worked","9.9","p"
"2016","Bulgaria","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2016","Bulgaria","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2016","Bulgaria","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2016","Bulgaria","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","15,910.6","p"
"2016","Bulgaria","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","9.6","p"
"2016","Bulgaria","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2016","Bulgaria","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2016","Bulgaria","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2016","Bulgaria","Index, 2015=100","Compensation per employee",":",""
"2016","Bulgaria","Index, 2015=100","Compensation of employees per hour worked",":",""
"2016","Bulgaria","Index, 2020=100","Nominal labour productivity per person","45.7",""
"2016","Bulgaria","Index, 2020=100","Nominal labour productivity per hour worked","45.6",""
"2016","Bulgaria","Index, 2015=100","Real labour productivity per person","103.3","p"
"2016","Bulgaria","Index, 2010=100","Compensation per employee",":",""
"2016","Bulgaria","Index, 2010=100","Compensation of employees per hour worked",":",""
"2016","Bulgaria","Index, 2010=100","Nominal labour productivity per person",":",""
"2016","Bulgaria","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2016","Bulgaria","Index, 2010=100","Real labour productivity per person","118.0","p"
"2016","Czechia","Euro","Compensation per employee","15,851.4",""
"2016","Czechia","Euro","Compensation of employees per hour worked","9.1",""
"2016","Czechia","Euro","Nominal labour productivity per person",":",""
"2016","Czechia","Euro","Nominal labour productivity per hour worked",":",""
"2016","Czechia","Euro","Real labour productivity per person",":",""
"2016","Czechia","National currency","Compensation per employee","428,526.2",""
"2016","Czechia","National currency","Compensation of employees per hour worked","246.5",""
"2016","Czechia","National currency","Nominal labour productivity per person",":",""
"2016","Czechia","National currency","Nominal labour productivity per hour worked",":",""
"2016","Czechia","National currency","Real labour productivity per person",":",""
"2016","Czechia","Purchasing power standard (PPS)","Compensation per employee","24,349.1",""
"2016","Czechia","Purchasing power standard (PPS)","Compensation of employees per hour worked","14.0",""
"2016","Czechia","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2016","Czechia","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2016","Czechia","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2016","Czechia","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","23,662.3",""
"2016","Czechia","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","13.6",""
"2016","Czechia","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2016","Czechia","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2016","Czechia","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2016","Czechia","Index, 2015=100","Compensation per employee",":",""
"2016","Czechia","Index, 2015=100","Compensation of employees per hour worked",":",""
"2016","Czechia","Index, 2020=100","Nominal labour productivity per person","79.9",""
"2016","Czechia","Index, 2020=100","Nominal labour productivity per hour worked","73.7",""
"2016","Czechia","Index, 2015=100","Real labour productivity per person","100.8",""
"2016","Czechia","Index, 2010=100","Compensation per employee",":",""
"2016","Czechia","Index, 2010=100","Compensation of employees per hour worked",":",""
"2016","Czechia","Index, 2010=100","Nominal labour productivity per person",":",""
"2016","Czechia","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2016","Czechia","Index, 2010=100","Real labour productivity per person","107.0",""
"2016","Denmark","Euro","Compensation per employee","53,961.8",""
"2016","Denmark","Euro","Compensation of employees per hour worked","38.8",""
"2016","Denmark","Euro","Nominal labour productivity per person",":",""
"2016","Denmark","Euro","Nominal labour productivity per hour worked",":",""
"2016","Denmark","Euro","Real labour productivity per person",":",""
"2016","Denmark","National currency","Compensation per employee","401,756.2",""
"2016","Denmark","National currency","Compensation of employees per hour worked","289.1",""
"2016","Denmark","National currency","Nominal labour productivity per person",":",""
"2016","Denmark","National currency","Nominal labour productivity per hour worked",":",""
"2016","Denmark","National currency","Real labour productivity per person",":",""
"2016","Denmark","Purchasing power standard (PPS)","Compensation per employee","40,550.6",""
"2016","Denmark","Purchasing power standard (PPS)","Compensation of employees per hour worked","29.2",""
"2016","Denmark","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2016","Denmark","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2016","Denmark","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2016","Denmark","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","39,406.8",""
"2016","Denmark","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","28.4",""
"2016","Denmark","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2016","Denmark","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2016","Denmark","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2016","Denmark","Index, 2015=100","Compensation per employee",":",""
"2016","Denmark","Index, 2015=100","Compensation of employees per hour worked",":",""
"2016","Denmark","Index, 2020=100","Nominal labour productivity per person","114.8",""
"2016","Denmark","Index, 2020=100","Nominal labour productivity per hour worked","133.4",""
"2016","Denmark","Index, 2015=100","Real labour productivity per person","101.5",""
"2016","Denmark","Index, 2010=100","Compensation per employee",":",""
"2016","Denmark","Index, 2010=100","Compensation of employees per hour worked",":",""
"2016","Denmark","Index, 2010=100","Nominal labour productivity per person",":",""
"2016","Denmark","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2016","Denmark","Index, 2010=100","Real labour productivity per person","106.7",""
"2016","Germany (until 1990 former territory of the FRG)","Euro","Compensation per employee","41,278.5",""
"2016","Germany (until 1990 former territory of the FRG)","Euro","Compensation of employees per hour worked","31.0",""
"2016","Germany (until 1990 former territory of the FRG)","Euro","Nominal labour productivity per person",":",""
"2016","Germany (until 1990 former territory of the FRG)","Euro","Nominal labour productivity per hour worked",":",""
"2016","Germany (until 1990 former territory of the FRG)","Euro","Real labour productivity per person",":",""
"2016","Germany (until 1990 former territory of the FRG)","National currency","Compensation per employee","41,278.5",""
"2016","Germany (until 1990 former territory of the FRG)","National currency","Compensation of employees per hour worked","31.0",""
"2016","Germany (until 1990 former territory of the FRG)","National currency","Nominal labour productivity per person",":",""
"2016","Germany (until 1990 former territory of the FRG)","National currency","Nominal labour productivity per hour worked",":",""
"2016","Germany (until 1990 former territory of the FRG)","National currency","Real labour productivity per person",":",""
"2016","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS)","Compensation per employee","39,193.4",""
"2016","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS)","Compensation of employees per hour worked","29.4",""
"2016","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2016","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2016","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2016","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","38,087.8",""
"2016","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","28.6",""
"2016","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2016","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2016","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2016","Germany (until 1990 former territory of the FRG)","Index, 2015=100","Compensation per employee",":",""
"2016","Germany (until 1990 former territory of the FRG)","Index, 2015=100","Compensation of employees per hour worked",":",""
"2016","Germany (until 1990 former territory of the FRG)","Index, 2020=100","Nominal labour productivity per person","105.8",""
"2016","Germany (until 1990 former territory of the FRG)","Index, 2020=100","Nominal labour productivity per hour worked","124.4",""
"2016","Germany (until 1990 former territory of the FRG)","Index, 2015=100","Real labour productivity per person","101.0",""
"2016","Germany (until 1990 former territory of the FRG)","Index, 2010=100","Compensation per employee",":",""
"2016","Germany (until 1990 former territory of the FRG)","Index, 2010=100","Compensation of employees per hour worked",":",""
"2016","Germany (until 1990 former territory of the FRG)","Index, 2010=100","Nominal labour productivity per person",":",""
"2016","Germany (until 1990 former territory of the FRG)","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2016","Germany (until 1990 former territory of the FRG)","Index, 2010=100","Real labour productivity per person","104.8",""
"2016","Estonia","Euro","Compensation per employee","18,488.6",""
"2016","Estonia","Euro","Compensation of employees per hour worked","10.0",""
"2016","Estonia","Euro","Nominal labour productivity per person",":",""
"2016","Estonia","Euro","Nominal labour productivity per hour worked",":",""
"2016","Estonia","Euro","Real labour productivity per person",":",""
"2016","Estonia","National currency","Compensation per employee","18,488.6",""
"2016","Estonia","National currency","Compensation of employees per hour worked","10.0",""
"2016","Estonia","National currency","Nominal labour productivity per person",":",""
"2016","Estonia","National currency","Nominal labour productivity per hour worked",":",""
"2016","Estonia","National currency","Real labour productivity per person",":",""
"2016","Estonia","Purchasing power standard (PPS)","Compensation per employee","25,029.6",""
"2016","Estonia","Purchasing power standard (PPS)","Compensation of employees per hour worked","13.6",""
"2016","Estonia","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2016","Estonia","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2016","Estonia","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2016","Estonia","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","24,323.7",""
"2016","Estonia","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","13.2",""
"2016","Estonia","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2016","Estonia","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2016","Estonia","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2016","Estonia","Index, 2015=100","Compensation per employee",":",""
"2016","Estonia","Index, 2015=100","Compensation of employees per hour worked",":",""
"2016","Estonia","Index, 2020=100","Nominal labour productivity per person","73",""
"2016","Estonia","Index, 2020=100","Nominal labour productivity per hour worked","64.5",""
"2016","Estonia","Index, 2015=100","Real labour productivity per person","102.3",""
"2016","Estonia","Index, 2010=100","Compensation per employee",":",""
"2016","Estonia","Index, 2010=100","Compensation of employees per hour worked",":",""
"2016","Estonia","Index, 2010=100","Nominal labour productivity per person",":",""
"2016","Estonia","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2016","Estonia","Index, 2010=100","Real labour productivity per person","106.1",""
"2016","Ireland","Euro","Compensation per employee","47,572.2",""
"2016","Ireland","Euro","Compensation of employees per hour worked","28.3",""
"2016","Ireland","Euro","Nominal labour productivity per person",":",""
"2016","Ireland","Euro","Nominal labour productivity per hour worked",":",""
"2016","Ireland","Euro","Real labour productivity per person",":",""
"2016","Ireland","National currency","Compensation per employee","47,572.2",""
"2016","Ireland","National currency","Compensation of employees per hour worked","28.3",""
"2016","Ireland","National currency","Nominal labour productivity per person",":",""
"2016","Ireland","National currency","Nominal labour productivity per hour worked",":",""
"2016","Ireland","National currency","Real labour productivity per person",":",""
"2016","Ireland","Purchasing power standard (PPS)","Compensation per employee","42,798.8",""
"2016","Ireland","Purchasing power standard (PPS)","Compensation of employees per hour worked","25.4",""
"2016","Ireland","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2016","Ireland","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2016","Ireland","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2016","Ireland","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","41,591.7",""
"2016","Ireland","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","24.7",""
"2016","Ireland","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2016","Ireland","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2016","Ireland","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2016","Ireland","Index, 2015=100","Compensation per employee",":",""
"2016","Ireland","Index, 2015=100","Compensation of employees per hour worked",":",""
"2016","Ireland","Index, 2020=100","Nominal labour productivity per person","182.3",""
"2016","Ireland","Index, 2020=100","Nominal labour productivity per hour worked","169.6",""
"2016","Ireland","Index, 2015=100","Real labour productivity per person","100.0",""
"2016","Ireland","Index, 2010=100","Compensation per employee",":",""
"2016","Ireland","Index, 2010=100","Compensation of employees per hour worked",":",""
"2016","Ireland","Index, 2010=100","Nominal labour productivity per person",":",""
"2016","Ireland","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2016","Ireland","Index, 2010=100","Real labour productivity per person","129.9",""
"2016","Greece","Euro","Compensation per employee","21,327.0","p"
"2016","Greece","Euro","Compensation of employees per hour worked","11.2","p"
"2016","Greece","Euro","Nominal labour productivity per person",":",""
"2016","Greece","Euro","Nominal labour productivity per hour worked",":",""
"2016","Greece","Euro","Real labour productivity per person",":",""
"2016","Greece","National currency","Compensation per employee","21,327.0","p"
"2016","Greece","National currency","Compensation of employees per hour worked","11.2","p"
"2016","Greece","National currency","Nominal labour productivity per person",":",""
"2016","Greece","National currency","Nominal labour productivity per hour worked",":",""
"2016","Greece","National currency","Real labour productivity per person",":",""
"2016","Greece","Purchasing power standard (PPS)","Compensation per employee","25,893.1","p"
"2016","Greece","Purchasing power standard (PPS)","Compensation of employees per hour worked","13.5","p"
"2016","Greece","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2016","Greece","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2016","Greece","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2016","Greece","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","25,162.8","p"
"2016","Greece","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","13.2","p"
"2016","Greece","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2016","Greece","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2016","Greece","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2016","Greece","Index, 2015=100","Compensation per employee",":",""
"2016","Greece","Index, 2015=100","Compensation of employees per hour worked",":",""
"2016","Greece","Index, 2020=100","Nominal labour productivity per person","81.5",""
"2016","Greece","Index, 2020=100","Nominal labour productivity per hour worked","65.8",""
"2016","Greece","Index, 2015=100","Real labour productivity per person","99.3","p"
"2016","Greece","Index, 2010=100","Compensation per employee",":",""
"2016","Greece","Index, 2010=100","Compensation of employees per hour worked",":",""
"2016","Greece","Index, 2010=100","Nominal labour productivity per person",":",""
"2016","Greece","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2016","Greece","Index, 2010=100","Real labour productivity per person","94.0","p"
"2016","Spain","Euro","Compensation per employee","31,356.7",""
"2016","Spain","Euro","Compensation of employees per hour worked","19.4",""
"2016","Spain","Euro","Nominal labour productivity per person",":",""
"2016","Spain","Euro","Nominal labour productivity per hour worked",":",""
"2016","Spain","Euro","Real labour productivity per person",":",""
"2016","Spain","National currency","Compensation per employee","31,356.7",""
"2016","Spain","National currency","Compensation of employees per hour worked","19.4",""
"2016","Spain","National currency","Nominal labour productivity per person",":",""
"2016","Spain","National currency","Nominal labour productivity per hour worked",":",""
"2016","Spain","National currency","Real labour productivity per person",":",""
"2016","Spain","Purchasing power standard (PPS)","Compensation per employee","34,867.4",""
"2016","Spain","Purchasing power standard (PPS)","Compensation of employees per hour worked","21.5",""
"2016","Spain","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2016","Spain","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2016","Spain","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2016","Spain","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","33,883.9",""
"2016","Spain","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","20.9",""
"2016","Spain","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2016","Spain","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2016","Spain","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2016","Spain","Index, 2015=100","Compensation per employee",":",""
"2016","Spain","Index, 2015=100","Compensation of employees per hour worked",":",""
"2016","Spain","Index, 2020=100","Nominal labour productivity per person","101.8",""
